"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Estonia","EST","2014","11.860","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ethiopia","ETH","2017","33.560","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ethiopia","ETH","2014","19.740","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Finland","FIN","2017","7.960","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Finland","FIN","2014","7.400","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","France","FRA","2017","9.500","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","France","FRA","2014","10.320","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Gabon","GAB","2017","17.290","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Gabon","GAB","2014","18.250","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Gambia, The","GMB","2017","15.330","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Georgia","GEO","2017","4.950","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Georgia","GEO","2014","3.770","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Germany","DEU","2017","12.090","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Germany","DEU","2014","16.770","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ghana","GHA","2017","22.200","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ghana","GHA","2014","27.580","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Greece","GRC","2017","3.350","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Greece","GRC","2014","1.230","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Guatemala","GTM","2017","20.800","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Guatemala","GTM","2014","22.460","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Guinea","GIN","2017","14.730","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Guinea","GIN","2014","21.040","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Haiti","HTI","2017","12.270","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Haiti","HTI","2014","14.260","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Honduras","HND","2017","16.650","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Honduras","HND","2014","13.900","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Hong Kong SAR, China","HKG","2017","8.210","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Hong Kong SAR, China","HKG","2014","12.280","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Hungary","HUN","2017","7.850","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Hungary","HUN","2014","6.830","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","India","IND","2017","12.020","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","India","IND","2014","10.240","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Indonesia","IDN","2017","24.240","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Indonesia","IDN","2014","26.140","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Iran, Islamic Rep.","IRN","2017","19.630","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Iran, Islamic Rep.","IRN","2014","14.220","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Iraq","IRQ","2017","16.750","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Iraq","IRQ","2014","19.190","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ireland","IRL","2017","16.990","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ireland","IRL","2014","15.530","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Israel","ISR","2017","20.590","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Israel","ISR","2014","12.830","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Italy","ITA","2017","7.640","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Italy","ITA","2014","3.180","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Jamaica","JAM","2014","29.290","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Japan","JPN","2017","24.820","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Japan","JPN","2014","6.410","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Jordan","JOR","2017","10.460","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Jordan","JOR","2014","5.120","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kazakhstan","KAZ","2017","13.610","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kazakhstan","KAZ","2014","3.680","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kenya","KEN","2017","43.960","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kenya","KEN","2014","41.010","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Korea, Rep.","KOR","2017","36.000","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Korea, Rep.","KOR","2014","26.400","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kosovo","XKX","2017","16.450","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kosovo","XKX","2014","8.650","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kuwait","KWT","2017","13.000","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kuwait","KWT","2014","20.940","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kyrgyz Republic","KGZ","2017","10.390","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Kyrgyz Republic","KGZ","2014","12.100","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lao PDR","LAO","2017","14.810","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Latvia","LVA","2017","9.180","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Latvia","LVA","2014","7.070","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lebanon","LBN","2017","12.300","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lebanon","LBN","2014","12.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lesotho","LSO","2017","7.610","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Liberia","LBR","2017","36.880","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Libya","LBY","2017","39.000","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lithuania","LTU","2017","15.480","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Lithuania","LTU","2014","7.690","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Luxembourg","LUX","2017","9.260","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Luxembourg","LUX","2014","9.330","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Madagascar","MDG","2017","28.880","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Madagascar","MDG","2014","15.380","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malawi","MWI","2017","27.350","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malawi","MWI","2014","26.800","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malaysia","MYS","2017","15.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malaysia","MYS","2014","20.810","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Maldives","MDV","2017","14.720","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mali","MLI","2017","25.030","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mali","MLI","2014","18.220","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malta","MLT","2017","16.340","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Malta","MLT","2014","8.730","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mauritania","MRT","2017","19.960","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mauritania","MRT","2014","14.970","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mauritius","MUS","2017","15.460","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mauritius","MUS","2014","4.540","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mexico","MEX","2017","16.470","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mexico","MEX","2014","16.680","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Moldova","MDA","2017","12.290","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Moldova","MDA","2014","7.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mongolia","MNG","2017","9.160","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mongolia","MNG","2014","9.290","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Montenegro","MNE","2017","11.950","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Montenegro","MNE","2014","4.430","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Morocco","MAR","2017","5.240","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Mozambique","MOZ","2017","13.350","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Myanmar","MMR","2017","21.150","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Myanmar","MMR","2014","20.120","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Namibia","NAM","2017","28.460","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Namibia","NAM","2014","18.320","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nepal","NPL","2017","18.030","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nepal","NPL","2014","15.480","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Netherlands","NLD","2017","10.790","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Netherlands","NLD","2014","7.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","New Zealand","NZL","2017","17.680","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","New Zealand","NZL","2014","14.230","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nicaragua","NIC","2017","18.480","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nicaragua","NIC","2014","16.060","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Niger","NER","2017","11.940","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Niger","NER","2014","31.240","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nigeria","NGA","2017","34.650","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Nigeria","NGA","2014","32.590","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","North Macedonia","MKD","2017","10.280","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","North Macedonia","MKD","2014","8.730","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Norway","NOR","2017","19.540","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Norway","NOR","2014","10.900","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Pakistan","PAK","2017","14.670","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Pakistan","PAK","2014","20.020","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Panama","PAN","2017","19.940","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Panama","PAN","2014","15.380","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Paraguay","PRY","2017","12.270","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Peru","PER","2017","19.010","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Peru","PER","2014","13.610","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Philippines","PHL","2017","27.100","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Philippines","PHL","2014","25.010","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Poland","POL","2017","10.120","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Poland","POL","2014","11.160","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Portugal","PRT","2017","20.330","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Portugal","PRT","2014","9.620","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Puerto Rico","PRI","2014","4.870","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Romania","ROU","2017","7.220","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Romania","ROU","2014","7.250","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Russian Federation","RUS","2017","6.850","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Russian Federation","RUS","2014","5.120","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Rwanda","RWA","2017","18.450","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Rwanda","RWA","2014","24.690","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Saudi Arabia","SAU","2017","19.670","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Saudi Arabia","SAU","2014","19.900","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Senegal","SEN","2017","18.280","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Senegal","SEN","2014","31.180","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Serbia","SRB","2017","12.130","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Serbia","SRB","2014","4.930","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sierra Leone","SLE","2017","18.260","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sierra Leone","SLE","2014","27.910","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Singapore","SGP","2017","10.920","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Singapore","SGP","2014","12.120","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Slovak Republic","SVK","2017","21.760","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Slovak Republic","SVK","2014","5.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Slovenia","SVN","2017","27.400","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Slovenia","SVN","2014","14.140","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Somalia","SOM","2014","18.670","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","South Africa","ZAF","2017","15.170","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","South Africa","ZAF","2014","12.950","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","South Sudan","SSD","2017","11.360","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Spain","ESP","2017","20.020","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Spain","ESP","2014","16.830","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sri Lanka","LKA","2017","10.130","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sri Lanka","LKA","2014","9.810","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sudan","SDN","2014","19.640","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sweden","SWE","2017","11.570","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Sweden","SWE","2014","7.920","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Switzerland","CHE","2017","16.580","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Switzerland","CHE","2014","8.050","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tajikistan","TJK","2017","14.980","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tajikistan","TJK","2014","5.340","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tanzania","TZA","2017","24.910","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tanzania","TZA","2014","38.050","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Thailand","THA","2017","32.820","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Thailand","THA","2014","16.970","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Togo","TGO","2017","17.730","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Togo","TGO","2014","10.430","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Trinidad and Tobago","TTO","2017","27.650","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tunisia","TUN","2017","15.510","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Tunisia","TUN","2014","8.550","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Turkiye","TUR","2017","12.720","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Turkiye","TUR","2014","7.230","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Turkmenistan","TKM","2017","16.220","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uganda","UGA","2017","32.130","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uganda","UGA","2014","36.040","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ukraine","UKR","2017","9.110","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Ukraine","UKR","2014","4.830","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United Arab Emirates","ARE","2017","18.000","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United Arab Emirates","ARE","2014","20.980","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United Kingdom","GBR","2017","10.260","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United Kingdom","GBR","2014","13.400","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United States","USA","2017","19.640","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","United States","USA","2014","12.370","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uruguay","URY","2017","13.430","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uruguay","URY","2014","8.040","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uzbekistan","UZB","2017","12.490","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Uzbekistan","UZB","2014","11.770","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Venezuela, RB","VEN","2017","19.080","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Venezuela, RB","VEN","2014","15.440","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Viet Nam","VNM","2017","21.450","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Viet Nam","VNM","2014","12.540","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","West Bank and Gaza","PSE","2017","3.980","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","West Bank and Gaza","PSE","2014","4.090","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Yemen, Rep.","YEM","2014","3.780","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Zambia","ZMB","2017","32.090","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Zambia","ZMB","2014","31.810","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Zimbabwe","ZWE","2017","26.260","male"
"Saved to start, operate, or expand a farm or business, male (% age 15+)","fin15.t.d.2017.2","Zimbabwe","ZWE","2014","13.370","male"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Arab World","ARB","2017","7.400","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Arab World","ARB","2014","8.810","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","East Asia & Pacific","EAS","2017","17.340","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","East Asia & Pacific","EAS","2014","20.250","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","East Asia & Pacific (excluding high income)","EAP","2017","17.160","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","East Asia & Pacific (excluding high income)","EAP","2014","21.340","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Euro area","EMU","2017","9.000","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Euro area","EMU","2014","7.910","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Europe & Central Asia","ECS","2017","8.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Europe & Central Asia","ECS","2014","6.450","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Europe & Central Asia (excluding high income)","ECA","2017","8.100","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Europe & Central Asia (excluding high income)","ECA","2014","4.460","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","High income","HIC","2017","13.420","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","High income","HIC","2014","9.300","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latin America & Caribbean","LCN","2017","13.700","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latin America & Caribbean","LCN","2014","10.310","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latin America & Caribbean (excluding high income)","LAC","2017","13.580","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latin America & Caribbean (excluding high income)","LAC","2014","10.530","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Low & middle income","LMY","2017","14.090","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Low & middle income","LMY","2014","14.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Low income","LIC","2017","20.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Low income","LIC","2014","17.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lower middle income","LMC","2017","13.200","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lower middle income","LMC","2014","12.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Middle East & North Africa","MEA","2017","9.000","total"
