"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cyprus","CYP","2014","2.600","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Czechia","CZE","2017","2.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Czechia","CZE","2014","1.830","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Denmark","DNK","2017","1.920","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Denmark","DNK","2014","1.590","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Dominican Republic","DOM","2017","18.480","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Dominican Republic","DOM","2014","11.240","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ecuador","ECU","2017","9.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ecuador","ECU","2014","6.060","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Egypt, Arab Rep.","EGY","2017","4.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Egypt, Arab Rep.","EGY","2014","3.530","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","El Salvador","SLV","2017","8.390","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","El Salvador","SLV","2014","10.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Estonia","EST","2017","2.160","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Estonia","EST","2014","2.270","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ethiopia","ETH","2017","16.130","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ethiopia","ETH","2014","10.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Finland","FIN","2017","3.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Finland","FIN","2014","3.330","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","France","FRA","2017","5.390","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","France","FRA","2014","3.320","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Gabon","GAB","2017","10.550","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Gabon","GAB","2014","6.450","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Gambia, The","GMB","2017","12.000","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Georgia","GEO","2017","3.700","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Georgia","GEO","2014","3.540","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Germany","DEU","2017","4.400","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Germany","DEU","2014","5.030","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ghana","GHA","2017","13.270","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ghana","GHA","2014","11.090","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Greece","GRC","2017","2.340","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Greece","GRC","2014","2.050","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Guatemala","GTM","2017","6.630","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Guatemala","GTM","2014","10.570","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Guinea","GIN","2017","12.710","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Guinea","GIN","2014","18.750","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Haiti","HTI","2017","12.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Haiti","HTI","2014","9.480","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Honduras","HND","2017","8.530","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Honduras","HND","2014","10.120","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Hong Kong SAR, China","HKG","2017","2.650","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Hong Kong SAR, China","HKG","2014","2.370","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Hungary","HUN","2017","2.160","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Hungary","HUN","2014","1.770","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","India","IND","2017","8.130","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","India","IND","2014","12.050","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Indonesia","IDN","2017","14.480","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Indonesia","IDN","2014","11.910","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Iran, Islamic Rep.","IRN","2017","18.700","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Iran, Islamic Rep.","IRN","2014","8.100","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Iraq","IRQ","2017","13.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Iraq","IRQ","2014","16.520","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ireland","IRL","2017","6.280","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ireland","IRL","2014","5.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Israel","ISR","2017","7.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Israel","ISR","2014","8.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Italy","ITA","2017","1.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Italy","ITA","2014","1.650","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Jamaica","JAM","2014","8.040","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Japan","JPN","2017","3.650","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Japan","JPN","2014","1.820","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Jordan","JOR","2017","4.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Jordan","JOR","2014","3.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kazakhstan","KAZ","2017","5.200","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kazakhstan","KAZ","2014","1.350","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kenya","KEN","2017","21.980","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kenya","KEN","2014","27.820","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Korea, Rep.","KOR","2017","4.190","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Korea, Rep.","KOR","2014","7.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kosovo","XKX","2017","6.750","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kosovo","XKX","2014","4.780","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kuwait","KWT","2017","5.300","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kuwait","KWT","2014","9.890","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kyrgyz Republic","KGZ","2017","4.920","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Kyrgyz Republic","KGZ","2014","7.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lao PDR","LAO","2017","8.990","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latvia","LVA","2017","1.550","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latvia","LVA","2014","3.570","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lebanon","LBN","2017","7.440","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lebanon","LBN","2014","7.990","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lesotho","LSO","2017","3.000","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Liberia","LBR","2017","21.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Libya","LBY","2017","13.530","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lithuania","LTU","2017","7.330","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lithuania","LTU","2014","3.140","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Luxembourg","LUX","2017","4.970","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Luxembourg","LUX","2014","1.700","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Madagascar","MDG","2017","14.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Madagascar","MDG","2014","14.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malawi","MWI","2017","12.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malawi","MWI","2014","19.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malaysia","MYS","2017","5.690","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malaysia","MYS","2014","8.120","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Maldives","MDV","2017","6.590","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mali","MLI","2017","12.460","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mali","MLI","2014","8.710","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malta","MLT","2017","1.600","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Malta","MLT","2014","0.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mauritania","MRT","2017","11.380","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mauritania","MRT","2014","8.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mauritius","MUS","2017","4.750","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mauritius","MUS","2014","3.140","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mexico","MEX","2017","6.100","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mexico","MEX","2014","11.780","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Moldova","MDA","2017","5.870","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Moldova","MDA","2014","4.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mongolia","MNG","2017","5.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mongolia","MNG","2014","9.040","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Montenegro","MNE","2017","6.350","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Montenegro","MNE","2014","4.410","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Morocco","MAR","2017","1.940","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Mozambique","MOZ","2017","10.740","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Myanmar","MMR","2017","16.400","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Myanmar","MMR","2014","25.200","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Namibia","NAM","2017","9.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Namibia","NAM","2014","5.330","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nepal","NPL","2017","17.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nepal","NPL","2014","10.030","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Netherlands","NLD","2017","2.470","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Netherlands","NLD","2014","1.510","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","New Zealand","NZL","2017","5.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","New Zealand","NZL","2014","8.040","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nicaragua","NIC","2017","7.250","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nicaragua","NIC","2014","10.250","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Niger","NER","2017","16.970","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Niger","NER","2014","20.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nigeria","NGA","2017","10.590","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Nigeria","NGA","2014","10.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","North Macedonia","MKD","2017","2.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","North Macedonia","MKD","2014","2.910","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Norway","NOR","2017","6.020","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Norway","NOR","2014","3.850","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Pakistan","PAK","2017","6.270","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Pakistan","PAK","2014","17.500","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Panama","PAN","2017","5.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Panama","PAN","2014","8.330","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Paraguay","PRY","2017","7.960","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Peru","PER","2017","10.090","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Peru","PER","2014","6.830","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Philippines","PHL","2017","15.630","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Philippines","PHL","2014","15.020","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Poland","POL","2017","4.250","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Poland","POL","2014","2.210","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Portugal","PRT","2017","3.070","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Portugal","PRT","2014","0.600","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Puerto Rico","PRI","2014","1.120","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Romania","ROU","2017","3.370","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Romania","ROU","2014","1.470","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Russian Federation","RUS","2017","2.760","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Russian Federation","RUS","2014","2.170","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Rwanda","RWA","2017","13.690","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Rwanda","RWA","2014","13.590","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Saudi Arabia","SAU","2017","6.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Saudi Arabia","SAU","2014","7.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Senegal","SEN","2017","11.350","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Senegal","SEN","2014","17.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Serbia","SRB","2017","2.990","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Serbia","SRB","2014","2.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sierra Leone","SLE","2017","9.820","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sierra Leone","SLE","2014","16.490","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Singapore","SGP","2017","2.020","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Singapore","SGP","2014","1.640","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Slovak Republic","SVK","2017","6.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Slovak Republic","SVK","2014","1.370","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Slovenia","SVN","2017","4.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Slovenia","SVN","2014","5.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Somalia","SOM","2014","15.500","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","South Africa","ZAF","2017","7.190","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","South Africa","ZAF","2014","9.250","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","South Sudan","SSD","2017","10.740","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Spain","ESP","2017","5.900","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Spain","ESP","2014","7.560","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sri Lanka","LKA","2017","6.240","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sri Lanka","LKA","2014","4.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sudan","SDN","2014","10.620","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sweden","SWE","2017","3.180","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sweden","SWE","2014","2.790","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Switzerland","CHE","2017","6.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Switzerland","CHE","2014","1.630","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tajikistan","TJK","2017","12.080","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tajikistan","TJK","2014","4.070","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tanzania","TZA","2017","11.320","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tanzania","TZA","2014","26.630","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Thailand","THA","2017","11.400","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Thailand","THA","2014","13.020","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Togo","TGO","2017","12.710","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Togo","TGO","2014","4.440","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Trinidad and Tobago","TTO","2017","4.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tunisia","TUN","2017","9.460","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Tunisia","TUN","2014","5.920","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Turkiye","TUR","2017","8.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Turkiye","TUR","2014","4.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Turkmenistan","TKM","2017","6.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uganda","UGA","2017","18.610","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uganda","UGA","2014","23.430","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ukraine","UKR","2017","1.950","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Ukraine","UKR","2014","4.940","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United Arab Emirates","ARE","2017","5.560","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United Arab Emirates","ARE","2014","7.620","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United Kingdom","GBR","2017","3.660","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United Kingdom","GBR","2014","4.060","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United States","USA","2017","4.550","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","United States","USA","2014","3.740","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uruguay","URY","2017","3.800","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uruguay","URY","2014","3.610","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uzbekistan","UZB","2017","2.030","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Uzbekistan","UZB","2014","1.480","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Venezuela, RB","VEN","2017","7.130","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Venezuela, RB","VEN","2014","4.980","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Viet Nam","VNM","2017","16.360","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Viet Nam","VNM","2014","6.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","West Bank and Gaza","PSE","2017","1.740","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","West Bank and Gaza","PSE","2014","3.230","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Yemen, Rep.","YEM","2014","3.700","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Zambia","ZMB","2017","15.860","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Zambia","ZMB","2014","20.540","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Zimbabwe","ZWE","2017","10.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Zimbabwe","ZWE","2014","7.120","male"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Arab World","ARB","2017","3.470","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Arab World","ARB","2014","5.080","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","East Asia & Pacific","EAS","2017","6.810","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","East Asia & Pacific","EAS","2014","7.640","total"
